Type,Date,Member Number,Class,Amount
Credit Sale,15.09.2010,01998,Store Credit,190.00
Credit Sale,15.09.2010,02073,Store Credit,"1,420.00"
Credit Sale,15.09.2010,02226,Store Credit,"1,690.00"
Credit Sale,15.09.2010,02311,Store Credit,"1,640.00"
Credit Sale,15.09.2010,02440,Store Credit,"1,420.00"
Credit Sale,15.09.2010,02440,Store Credit,500.00
Credit Sale,15.09.2010,02483,Store Credit,"1,420.00"
Credit Sale,15.09.2010,02651,Store Credit,"1,395.00"
Credit Sale,15.09.2010,02821,Store Credit,880.00
Credit Sale,15.09.2010,02868,AIServices,"1,000.00"
Credit Sale,15.09.2010,02876,Clinical Services,"1,750.00"
Credit Sale,15.09.2010,02891,Store Credit,"1,420.00"
Credit Sale,15.09.2010,03008,Clinical Services,"1,500.00"
Credit Sale,15.09.2010,03056,Store Credit,265.00
Credit Sale,15.09.2010,03086,Store Credit,120.00
Credit Sale,15.09.2010,03135,AIServices,600.00
Credit Sale,15.09.2010,03149,Store Credit,298.00
Credit Sale,16.09.2010,00045,Store Credit,"3,940.00"
Credit Sale,16.09.2010,00055,Store Credit,"2,070.00"
Credit Sale,16.09.2010,00173,Store Credit,"1,300.00"
Credit Sale,16.09.2010,00231,Clinical Services,"1,500.00"
Credit Sale,16.09.2010,00440,Store Credit,390.00
Credit Sale,16.09.2010,00502,Store Credit,"1,300.00"
Credit Sale,16.09.2010,00763,Store Credit,"1,420.00"
Credit Sale,16.09.2010,00941,Store Credit,"1,420.00"
Credit Sale,16.09.2010,01259,AIServices,600.00
Credit Sale,16.09.2010,01421,Store Credit,"6,410.00"
Credit Sale,16.09.2010,01493,Store Credit,"1,420.00"
Credit Sale,16.09.2010,01519,Store Credit,"1,920.00"
Credit Sale,16.09.2010,01628,Store Credit,"1,430.00"
Credit Sale,16.09.2010,01748,Clinical Services,"1,600.00"
Credit Sale,16.09.2010,01763,Store Credit,"1,270.00"
Credit Sale,16.09.2010,01905,Store Credit,"2,785.00"
Credit Sale,16.09.2010,01905,Store Credit,"1,420.00"
Credit Sale,16.09.2010,01967,Store Credit,"1,549.00"
Credit Sale,16.09.2010,01989,Store Credit,"1,380.00"
Credit Sale,16.09.2010,02021,Store Credit,"1,420.00"
Credit Sale,16.09.2010,02078,Store Credit,"2,070.00"
Credit Sale,16.09.2010,02086,Store Credit,"1,250.00"
Credit Sale,16.09.2010,02094,Store Credit,650.00
Credit Sale,16.09.2010,02125,Store Credit,650.00
Credit Sale,16.09.2010,02170,Store Credit,"2,840.00"
Credit Sale,16.09.2010,02270,Store Credit,"2,570.00"
Credit Sale,16.09.2010,02271,Store Credit,650.00
Credit Sale,16.09.2010,02272,Store Credit,"1,300.00"
Credit Sale,16.09.2010,02306,Store Credit,650.00
Credit Sale,16.09.2010,02336,Store Credit,"1,395.00"
Credit Sale,16.09.2010,02370,Store Credit,170.00
Credit Sale,16.09.2010,02471,Store Credit,"1,545.00"
Credit Sale,16.09.2010,02533,Store Credit,270.00
Credit Sale,16.09.2010,02663,Store Credit,"1,100.00"
Credit Sale,16.09.2010,02859,Store Credit,555.00
Credit Sale,16.09.2010,02876,Clinical Services,"1,500.00"
Credit Sale,16.09.2010,02911,Store Credit,"5,180.00"
Credit Sale,16.09.2010,02952,Store Credit,"1,300.00"
Credit Sale,16.09.2010,03062,Store Credit,700.00
Credit Sale,16.09.2010,03100,Store Credit,624.00
Credit Sale,17.09.2010,00228,Store Credit,"1,460.00"
Credit Sale,17.09.2010,00577,Store Credit,"1,020.00"
Credit Sale,17.09.2010,01077,Clinical Services,"1,700.00"
Credit Sale,17.09.2010,01167,Store Credit,499.00
Credit Sale,17.09.2010,01233,Store Credit,170.00
Credit Sale,17.09.2010,01377,Store Credit,"1,420.00"
Credit Sale,17.09.2010,01554,AIServices,600.00
Credit Sale,17.09.2010,01562,Store Credit,"1,715.00"
Credit Sale,17.09.2010,01612,Store Credit,"3,470.00"
Credit Sale,17.09.2010,02163,Store Credit,"1,015.00"
Credit Sale,17.09.2010,02184,Store Credit,650.00
Credit Sale,17.09.2010,02407,Clinical Services,900.00
Credit Sale,17.09.2010,02407,Store Credit,650.00
Credit Sale,17.09.2010,02425,Store Credit,230.00
Credit Sale,17.09.2010,02481,Store Credit,265.00
Credit Sale,17.09.2010,02724,Store Credit,"4,290.00"
Credit Sale,17.09.2010,02729,Store Credit,370.00
Credit Sale,17.09.2010,02938,Store Credit,295.00
Credit Sale,17.09.2010,02966,Store Credit,"1,420.00"
Credit Sale,17.09.2010,03067,Store Credit,"2,520.00"
Credit Sale,18.09.2010,00093,Store Credit,"1,300.00"
Credit Sale,18.09.2010,00152,Store Credit,"1,270.00"
Credit Sale,18.09.2010,00240,Store Credit,"1,270.00"
Credit Sale,18.09.2010,00305,Store Credit,730.00
Credit Sale,18.09.2010,00608,Clinical Services,"1,100.00"
Credit Sale,18.09.2010,00623,Store Credit,"1,270.00"
Credit Sale,18.09.2010,00751,AIServices,"1,200.00"
Credit Sale,18.09.2010,01167,Store Credit,538.00
Credit Sale,18.09.2010,01265,Store Credit,"1,205.00"
Credit Sale,18.09.2010,01274,Store Credit,"1,665.00"
Credit Sale,18.09.2010,01340,Store Credit,"1,100.00"
Credit Sale,18.09.2010,01345,Store Credit,650.00
Credit Sale,18.09.2010,01357,Store Credit,"1,270.00"
Credit Sale,18.09.2010,01460,Store Credit,"1,370.00"
Credit Sale,18.09.2010,01533,Store Credit,129.00
Credit Sale,18.09.2010,01556,Clinical Services,"1,200.00"
Credit Sale,18.09.2010,01763,Clinical Services,"1,200.00"
Credit Sale,18.09.2010,01763,Store Credit,55.00
Credit Sale,18.09.2010,01770,Store Credit,528.00
Credit Sale,18.09.2010,01849,Store Credit,"2,500.00"
Credit Sale,18.09.2010,01901,Store Credit,"1,270.00"
Credit Sale,18.09.2010,01994,Store Credit,"4,960.00"
Credit Sale,18.09.2010,02000,Store Credit,"3,620.00"
Credit Sale,18.09.2010,02000,Store Credit,650.00
Credit Sale,18.09.2010,02002,Store Credit,"1,270.00"
Credit Sale,18.09.2010,02018,Clinical Services,900.00
Credit Sale,18.09.2010,02310,Store Credit,"1,635.00"
Credit Sale,18.09.2010,02357,Store Credit,"1,100.00"
Credit Sale,18.09.2010,02380,Store Credit,"3,810.00"
Credit Sale,18.09.2010,02997,Store Credit,"1,650.00"
Credit Sale,18.09.2010,03006,Clinical Services,"1,100.00"
Credit Sale,18.09.2010,03019,Store Credit,230.00
Credit Sale,18.09.2010,03182,Store Credit,"1,300.00"
Credit Sale,18.09.2010,03188,Store Credit,870.00
Credit Sale,18.09.2010,03192,Store Credit,650.00
Credit Sale,19.09.2010,00924,Clinical Services,"1,100.00"
Credit Sale,19.09.2010,01022,Store Credit,"1,050.00"
Credit Sale,19.09.2010,01349,Store Credit,115.00
Credit Sale,19.09.2010,01732,Clinical Services,"1,200.00"
Credit Sale,19.09.2010,01763,Clinical Services,"1,200.00"
Credit Sale,19.09.2010,02208,Store Credit,"1,050.00"
Credit Sale,19.09.2010,02250,Store Credit,"1,100.00"
Credit Sale,19.09.2010,02442,Store Credit,345.00
Credit Sale,19.09.2010,02838,Store Credit,487.00
Credit Sale,19.09.2010,02943,Clinical Services,900.00
Credit Sale,19.09.2010,02957,Store Credit,"2,485.00"
Credit Sale,19.09.2010,02998,Store Credit,"1,270.00"
Credit Sale,19.09.2010,03184,Store Credit,520.00
Credit Sale,20.09.2010,00189,Store Credit,265.00
Credit Sale,20.09.2010,00635,Store Credit,650.00
Credit Sale,20.09.2010,00719,Store Credit,"1,250.00"
Credit Sale,20.09.2010,01111,Store Credit,345.00
Credit Sale,20.09.2010,01342,Store Credit,"1,015.00"
Credit Sale,20.09.2010,01936,Store Credit,"1,420.00"
Credit Sale,20.09.2010,02332,Store Credit,770.00
Credit Sale,20.09.2010,02446,Store Credit,160.00
Credit Sale,20.09.2010,02499,Store Credit,756.00
Credit Sale,20.09.2010,02533,Store Credit,"1,420.00"
Credit Sale,20.09.2010,02633,Store Credit,"1,420.00"
Credit Sale,20.09.2010,02691,Store Credit,650.00
Credit Sale,20.09.2010,02855,Store Credit,650.00
Credit Sale,20.09.2010,02913,AIServices,600.00
Credit Sale,20.09.2010,03006,Store Credit,"3,555.00"
Credit Sale,20.09.2010,03077,Store Credit,126.00
Credit Sale,20.09.2010,03086,Store Credit,"1,565.00"
Credit Sale,21.09.2010,00002,AIServices,"1,000.00"
Credit Sale,21.09.2010,00026,Store Credit,378.00
Credit Sale,21.09.2010,00029,Store Credit,650.00
Credit Sale,21.09.2010,00034,Store Credit,"1,190.00"
Credit Sale,21.09.2010,00044,Store Credit,"3,920.00"
Credit Sale,21.09.2010,00083,Clinical Services,"1,100.00"
Credit Sale,21.09.2010,00240,Store Credit,55.00
Credit Sale,21.09.2010,00258,Store Credit,"2,200.00"
Credit Sale,21.09.2010,00375,Clinical Services,"1,730.00"
Credit Sale,21.09.2010,00486,Store Credit,"2,070.00"
Credit Sale,21.09.2010,00934,Store Credit,365.00
Credit Sale,21.09.2010,01163,Store Credit,"1,885.00"
Credit Sale,21.09.2010,01167,Store Credit,"2,705.00"
Credit Sale,21.09.2010,01167,Store Credit,365.00
Credit Sale,21.09.2010,01435,Store Credit,265.00
Credit Sale,21.09.2010,01647,Store Credit,"1,270.00"
Credit Sale,21.09.2010,01763,Clinical Services,"1,600.00"
Credit Sale,21.09.2010,01763,Store Credit,"1,270.00"
Credit Sale,21.09.2010,01787,Store Credit,"1,635.00"
Credit Sale,21.09.2010,01905,Store Credit,"1,370.00"
Credit Sale,21.09.2010,01915,AIServices,600.00
Credit Sale,21.09.2010,02030,Store Credit,650.00
Credit Sale,21.09.2010,02049,Clinical Services,"1,560.00"
Credit Sale,21.09.2010,02062,Store Credit,"1,535.00"
Credit Sale,21.09.2010,02081,Store Credit,650.00
Credit Sale,21.09.2010,02681,AIServices,"1,000.00"
Credit Sale,21.09.2010,02855,Store Credit,353.00
Credit Sale,21.09.2010,02876,Clinical Services,"1,100.00"
Credit Sale,21.09.2010,02946,AIServices,"1,000.00"
Credit Sale,22.09.2010,00298,Store Credit,365.00
Credit Sale,22.09.2010,00311,Store Credit,"1,920.00"
Credit Sale,22.09.2010,00320,Store Credit,"1,100.00"
Credit Sale,22.09.2010,00339,Store Credit,"2,905.00"
Credit Sale,22.09.2010,00381,Store Credit,725.00
Credit Sale,22.09.2010,00388,Store Credit,"1,459.00"
Credit Sale,22.09.2010,00407,Store Credit,"1,220.00"
Credit Sale,22.09.2010,00577,Store Credit,"1,465.00"
Credit Sale,22.09.2010,00680,Store Credit,"2,780.00"
Credit Sale,22.09.2010,00680,Store Credit,129.00
Credit Sale,22.09.2010,00749,Store Credit,365.00
Credit Sale,22.09.2010,00776,Store Credit,"2,540.00"
Credit Sale,22.09.2010,00864,Store Credit,120.00
Credit Sale,22.09.2010,00882,Store Credit,"2,370.00"
Credit Sale,22.09.2010,01070,Store Credit,"2,350.00"
Credit Sale,22.09.2010,01163,Store Credit,115.00
Credit Sale,22.09.2010,01621,Store Credit,270.00
Credit Sale,22.09.2010,01702,Store Credit,"1,270.00"
Credit Sale,22.09.2010,01773,Store Credit,483.00
Credit Sale,22.09.2010,01827,Store Credit,365.00
Credit Sale,22.09.2010,01922,Store Credit,"1,100.00"
Credit Sale,22.09.2010,01959,Store Credit,"1,420.00"
Credit Sale,22.09.2010,01975,Store Credit,120.00
Credit Sale,22.09.2010,01995,Store Credit,304.00
Credit Sale,22.09.2010,02194,Store Credit,365.00
Credit Sale,22.09.2010,02276,Store Credit,"1,220.00"
Credit Sale,22.09.2010,02277,Store Credit,349.00
Credit Sale,22.09.2010,02490,Store Credit,"2,440.00"
Credit Sale,22.09.2010,02603,Store Credit,"1,220.00"
Credit Sale,22.09.2010,02676,Store Credit,"1,270.00"
Credit Sale,22.09.2010,02722,Store Credit,365.00
Credit Sale,22.09.2010,02745,Store Credit,730.00
Credit Sale,22.09.2010,02850,Store Credit,"1,420.00"
Credit Sale,22.09.2010,02882,Store Credit,190.00
Credit Sale,22.09.2010,02892,Store Credit,"3,228.00"
Credit Sale,22.09.2010,02892,Store Credit,345.00
Credit Sale,22.09.2010,02892,Store Credit,190.00
Credit Sale,22.09.2010,02895,Store Credit,270.00
Credit Sale,22.09.2010,02998,Store Credit,315.00
Credit Sale,22.09.2010,03140,Store Credit,"1,100.00"
Credit Sale,23.09.2010,00029,AIServices,"1,000.00"
Credit Sale,23.09.2010,00109,Store Credit,"1,480.00"
Credit Sale,23.09.2010,00578,Store Credit,298.00
Credit Sale,23.09.2010,00687,Store Credit,"1,015.00"
Credit Sale,23.09.2010,00710,Clinical Services,"1,500.00"
Credit Sale,23.09.2010,00998,Store Credit,365.00
Credit Sale,23.09.2010,01124,Clinical Services,"1,600.00"
Credit Sale,23.09.2010,01233,Store Credit,218.00
Credit Sale,23.09.2010,01763,Clinical Services,750.00
Credit Sale,23.09.2010,01878,Store Credit,"1,100.00"
Credit Sale,23.09.2010,02074,AIServices,600.00
Credit Sale,23.09.2010,02222,Store Credit,"1,270.00"
Credit Sale,23.09.2010,02328,AIServices,"1,000.00"
Credit Sale,23.09.2010,02412,Store Credit,"2,840.00"
Credit Sale,23.09.2010,02425,Store Credit,413.00
Credit Sale,23.09.2010,02496,Store Credit,"2,540.00"
Credit Sale,23.09.2010,02499,Store Credit,280.00
Credit Sale,23.09.2010,02649,Clinical Services,"3,300.00"
Credit Sale,23.09.2010,02846,Store Credit,120.00
Credit Sale,23.09.2010,02991,Store Credit,"1,220.00"
Credit Sale,23.09.2010,03048,Store Credit,380.00
Credit Sale,23.09.2010,03076,Store Credit,650.00
Credit Sale,24.09.2010,00228,Store Credit,"3,170.00"
Credit Sale,24.09.2010,00397,Store Credit,295.00
Credit Sale,24.09.2010,00423,Store Credit,650.00
Credit Sale,24.09.2010,00563,AIServices,600.00
Credit Sale,24.09.2010,00608,Store Credit,129.00
Credit Sale,24.09.2010,00757,Store Credit,"1,100.00"
Credit Sale,24.09.2010,00794,Store Credit,650.00
Credit Sale,24.09.2010,01144,Store Credit,"1,100.00"
Credit Sale,24.09.2010,01167,AIServices,"1,000.00"
Credit Sale,24.09.2010,01353,Store Credit,650.00
Credit Sale,24.09.2010,02000,Store Credit,"1,030.00"
Credit Sale,24.09.2010,02062,Store Credit,380.00
Credit Sale,24.09.2010,02380,Store Credit,"5,080.00"
Credit Sale,24.09.2010,02911,Clinical Services,"1,100.00"
Credit Sale,24.09.2010,03078,Store Credit,380.00
Credit Sale,24.09.2010,03149,Store Credit,193.00
Credit Sale,24.09.2010,03161,Clinical Services,750.00
Credit Sale,25.09.2010,00045,AIServices,"1,000.00"
Credit Sale,25.09.2010,00045,Store Credit,"1,685.00"
Credit Sale,25.09.2010,00057,Store Credit,"1,250.00"
Credit Sale,25.09.2010,00706,Store Credit,129.00
Credit Sale,25.09.2010,00844,Store Credit,"1,100.00"
Credit Sale,25.09.2010,01070,Store Credit,"2,840.00"
Credit Sale,25.09.2010,01109,Store Credit,170.00
Credit Sale,25.09.2010,01161,Store Credit,"1,744.00"
Credit Sale,25.09.2010,01265,Store Credit,"1,420.00"
Credit Sale,25.09.2010,01345,Store Credit,868.00
Credit Sale,25.09.2010,01732,Store Credit,413.00
Credit Sale,25.09.2010,01849,Store Credit,"2,500.00"
Credit Sale,25.09.2010,01911,Store Credit,120.00
Credit Sale,25.09.2010,01950,Store Credit,"1,250.00"
Credit Sale,25.09.2010,01998,Store Credit,"2,965.00"
Credit Sale,25.09.2010,02000,Store Credit,"2,960.00"
Credit Sale,25.09.2010,02018,Store Credit,"3,750.00"
Credit Sale,25.09.2010,02113,Store Credit,"1,250.00"
Credit Sale,25.09.2010,02250,Store Credit,"1,270.00"
Credit Sale,25.09.2010,02276,Store Credit,"1,420.00"
Credit Sale,25.09.2010,02300,Store Credit,365.00
Credit Sale,25.09.2010,02313,Store Credit,"5,116.00"
Credit Sale,25.09.2010,02407,Store Credit,295.00
Credit Sale,25.09.2010,02583,Clinical Services,500.00
Credit Sale,25.09.2010,02633,Store Credit,"1,420.00"
Credit Sale,25.09.2010,02649,Clinical Services,"2,000.00"
Credit Sale,25.09.2010,02668,Store Credit,"1,100.00"
Credit Sale,25.09.2010,02671,Store Credit,650.00
Credit Sale,25.09.2010,02724,Store Credit,"3,720.00"
Credit Sale,25.09.2010,02782,Store Credit,"2,645.00"
Credit Sale,25.09.2010,02845,Store Credit,"1,250.00"
Credit Sale,25.09.2010,02882,Store Credit,500.00
Credit Sale,25.09.2010,02899,Store Credit,"1,800.00"
Credit Sale,25.09.2010,02926,Store Credit,380.00
Credit Sale,25.09.2010,02938,Store Credit,"1,220.00"
Credit Sale,25.09.2010,03038,Store Credit,482.00
Credit Sale,25.09.2010,03062,Clinical Services,"1,500.00"
Credit Sale,26.09.2010,00865,Store Credit,650.00
Credit Sale,26.09.2010,01495,Clinical Services,500.00
Credit Sale,26.09.2010,02221,Store Credit,"1,270.00"
Credit Sale,26.09.2010,02633,Clinical Services,"3,120.00"
Credit Sale,26.09.2010,02735,Clinical Services,"1,100.00"
Credit Sale,27.09.2010,00627,Clinical Services,600.00
Credit Sale,27.09.2010,00710,Store Credit,823.00
Credit Sale,27.09.2010,01070,Clinical Services,"1,500.00"
Credit Sale,27.09.2010,01118,Store Credit,895.00
Credit Sale,27.09.2010,01188,Store Credit,760.00
Credit Sale,27.09.2010,01529,Store Credit,495.00
Credit Sale,27.09.2010,01596,Store Credit,"1,480.00"
Credit Sale,27.09.2010,01763,Clinical Services,"2,820.00"
Credit Sale,27.09.2010,01795,Store Credit,"1,100.00"
Credit Sale,27.09.2010,02035,Store Credit,"1,520.00"
Credit Sale,27.09.2010,02085,AIServices,600.00
Credit Sale,27.09.2010,02380,Store Credit,"1,270.00"
Credit Sale,27.09.2010,02380,Store Credit,"3,810.00"
Credit Sale,27.09.2010,02466,Store Credit,804.00
Credit Sale,27.09.2010,03041,Store Credit,270.00
Credit Sale,27.09.2010,03145,Store Credit,"1,565.00"
Credit Sale,28.09.2010,00160,Store Credit,"1,420.00"
Credit Sale,28.09.2010,00173,Store Credit,870.00
Credit Sale,28.09.2010,00234,Store Credit,420.00
Credit Sale,28.09.2010,00412,Store Credit,"1,250.00"
Credit Sale,28.09.2010,00428,Store Credit,365.00
Credit Sale,28.09.2010,00454,Store Credit,"1,015.00"
Credit Sale,28.09.2010,00547,Store Credit,270.00
Credit Sale,28.09.2010,00650,AIServices,600.00
Credit Sale,28.09.2010,00655,Store Credit,"1,420.00"
Credit Sale,28.09.2010,00942,Store Credit,"2,520.00"
Credit Sale,28.09.2010,01128,Store Credit,120.00
Credit Sale,28.09.2010,01265,Store Credit,"1,095.00"
Credit Sale,28.09.2010,01502,Store Credit,"1,420.00"
Credit Sale,28.09.2010,01720,Store Credit,"1,760.00"
Credit Sale,28.09.2010,01784,Store Credit,190.00
Credit Sale,28.09.2010,01905,Store Credit,"2,070.00"
Credit Sale,28.09.2010,01905,Store Credit,"2,720.00"
Credit Sale,28.09.2010,01923,Store Credit,"2,960.00"
Credit Sale,28.09.2010,01989,Store Credit,"1,460.00"
Credit Sale,28.09.2010,02010,Store Credit,340.00
Credit Sale,28.09.2010,02062,Store Credit,126.00
Credit Sale,28.09.2010,02073,Store Credit,120.00
Credit Sale,28.09.2010,02078,Store Credit,596.00
Credit Sale,28.09.2010,02094,Store Credit,230.00
Credit Sale,28.09.2010,02170,Store Credit,"1,250.00"
Credit Sale,28.09.2010,02177,Store Credit,295.00
Credit Sale,28.09.2010,02177,Store Credit,"1,420.00"
Credit Sale,28.09.2010,02270,Store Credit,"1,420.00"
Credit Sale,28.09.2010,02412,Store Credit,"2,550.00"
Credit Sale,28.09.2010,02471,Store Credit,"1,600.00"
Credit Sale,28.09.2010,02483,Store Credit,270.00
Credit Sale,28.09.2010,02583,Clinical Services,"1,100.00"
Credit Sale,28.09.2010,02672,Store Credit,"1,785.00"
Credit Sale,28.09.2010,02859,Store Credit,365.00
Credit Sale,28.09.2010,02883,AIServices,600.00
Credit Sale,28.09.2010,02891,Store Credit,"1,420.00"
Credit Sale,28.09.2010,02911,AIServices,600.00
Credit Sale,28.09.2010,03019,Store Credit,"1,420.00"
Credit Sale,28.09.2010,03100,Store Credit,365.00
Credit Sale,28.09.2010,03100,Store Credit,180.00
Credit Sale,28.09.2010,03149,Store Credit,298.00
Credit Sale,29.09.2010,00045,AIServices,"1,000.00"
Credit Sale,29.09.2010,00093,Store Credit,"1,250.00"
Credit Sale,29.09.2010,00109,AIServices,"1,000.00"
Credit Sale,29.09.2010,00577,Store Credit,"1,480.00"
Credit Sale,29.09.2010,00789,Store Credit,295.00
Credit Sale,29.09.2010,00844,Store Credit,420.00
Credit Sale,29.09.2010,01022,Store Credit,650.00
Credit Sale,29.09.2010,01054,Store Credit,380.00
Credit Sale,29.09.2010,01303,Store Credit,"2,525.00"
Credit Sale,29.09.2010,01345,Store Credit,270.00
Credit Sale,29.09.2010,01629,Clinical Services,"1,100.00"
Credit Sale,29.09.2010,01743,Store Credit,295.00
Credit Sale,29.09.2010,02310,Store Credit,"1,270.00"
Credit Sale,29.09.2010,02412,Store Credit,810.00
Credit Sale,29.09.2010,02583,Store Credit,"3,270.00"
Credit Sale,29.09.2010,02633,Store Credit,610.00
Credit Sale,29.09.2010,02842,Store Credit,838.00
Credit Sale,29.09.2010,03063,Store Credit,295.00
Credit Sale,30.09.2010,00055,Store Credit,"1,144.00"
Credit Sale,30.09.2010,00160,Store Credit,170.00
Credit Sale,30.09.2010,00375,Store Credit,"1,420.00"
Credit Sale,30.09.2010,00454,Store Credit,"1,420.00"
Credit Sale,30.09.2010,00562,Store Credit,650.00
Credit Sale,30.09.2010,00650,Store Credit,"1,038.00"
Credit Sale,30.09.2010,00664,Store Credit,"1,250.00"
Credit Sale,30.09.2010,00751,Clinical Services,"1,000.00"
Credit Sale,30.09.2010,01060,Store Credit,"1,420.00"
Credit Sale,30.09.2010,01060,Store Credit,420.00
Credit Sale,30.09.2010,01073,Store Credit,650.00
Credit Sale,30.09.2010,01107,Store Credit,129.00
Credit Sale,30.09.2010,01107,Store Credit,"1,420.00"
Credit Sale,30.09.2010,01128,Store Credit,380.00
Credit Sale,30.09.2010,01128,Store Credit,270.00
