Type,Date,Member Number,Class,Route,Amount,,
Credit Sale,10.09.2010,02062,Store Credit,R007,528.00,,
Credit Sale,10.09.2010,02099,Store Credit,R010,"1,435.00",,
Credit Sale,10.09.2010,02099,Store Credit,R010,170.00,,
Credit Sale,10.09.2010,02144,Store Credit,R028,365.00,,
Credit Sale,10.09.2010,02243,Store Credit,R002,"1,250.00",,
Credit Sale,10.09.2010,02360,Store Credit,R004,400.00,,
Credit Sale,10.09.2010,02496,Store Credit,R019,298.00,,
Credit Sale,10.09.2010,02583,Store Credit,R001,"5,240.00",,
Credit Sale,10.09.2010,02603,Store Credit,R028,"1,250.00",,
Credit Sale,10.09.2010,02604,Store Credit,R003,"2,063.00",,
Credit Sale,10.09.2010,02649,Store Credit,R028,"1,835.00",,
Credit Sale,10.09.2010,02745,Store Credit,R028,"3,750.00",,
Credit Sale,10.09.2010,02759,Store Credit,R012,"2,495.00",,
Credit Sale,10.09.2010,02795,Store Credit,R028,"1,250.00",,
Credit Sale,10.09.2010,02836,Store Credit,R028,"1,250.00",,
Credit Sale,10.09.2010,02892,Store Credit,R028,"3,150.00",,
Credit Sale,10.09.2010,02904,Store Credit,R002,"1,950.00",,
Credit Sale,10.09.2010,02911,Store Credit,R001,"2,540.00",,
Credit Sale,10.09.2010,02943,AIServices,,"1,000.00",,
Credit Sale,10.09.2010,02943,AIServices,,"1,000.00",,
Credit Sale,10.09.2010,03086,Store Credit,R019,"1,270.00",,
Credit Sale,10.09.2010,03140,Store Credit,R028,"1,600.00",,
Credit Sale,10.09.2010,03174,Store Credit,R028,120.00,,
Credit Sale,10.09.2010,03192,Store Credit,R017,"1,250.00",,
Credit Sale,11.09.2010,00250,Store Credit,R017,779.00,,
Credit Sale,11.09.2010,00292,Store Credit,R002,370.00,,
Credit Sale,11.09.2010,00508,Store Credit,R004,"1,015.00",,
Credit Sale,11.09.2010,00680,AIServices,,"1,500.00",,
Credit Sale,11.09.2010,01291,Store Credit,R016,365.00,,
Credit Sale,11.09.2010,01385,AIServices,,"1,000.00",,
Credit Sale,11.09.2010,01421,Clinical Services,,"1,600.00",,
Credit Sale,11.09.2010,01589,Store Credit,R017,650.00,,
Credit Sale,11.09.2010,01744,Store Credit,R025,"2,540.00",,
Credit Sale,11.09.2010,01864,Store Credit,R002,"1,020.00",,
Credit Sale,11.09.2010,01905,Store Credit,R009,"1,808.00",,
Credit Sale,11.09.2010,01960,Store Credit,R016,"1,420.00",,
Credit Sale,11.09.2010,01975,AIServices,,"1,000.00",,
Credit Sale,11.09.2010,01989,Store Credit,R009,"2,640.00",,
Credit Sale,11.09.2010,02000,Store Credit,R004,"2,940.00",,
Credit Sale,11.09.2010,02018,Clinical Services,,"1,000.00",,
Credit Sale,11.09.2010,02357,AIServices,,"1,000.00",,
Credit Sale,11.09.2010,02534,Clinical Services,,"1,760.00",,
Credit Sale,11.09.2010,02582,AIServices,,"1,000.00",,
Credit Sale,11.09.2010,02633,Store Credit,R017,"1,468.00",,
Credit Sale,11.09.2010,02913,AIServices,,600.00,,
Credit Sale,11.09.2010,02966,Store Credit,R017,"2,925.00",,
Credit Sale,11.09.2010,02966,Store Credit,R017,"1,250.00",,
Credit Sale,11.09.2010,02998,Store Credit,R019,"1,500.00",,
Credit Sale,11.09.2010,03038,AIServices,,600.00,,
Credit Sale,11.09.2010,03149,Store Credit,R007,193.00,,
Credit Sale,12.09.2010,01342,Store Credit,R017,779.00,,
Credit Sale,12.09.2010,01435,Store Credit,R022,265.00,,
Credit Sale,12.09.2010,01732,Store Credit,R017,"1,220.00",,
Credit Sale,12.09.2010,01849,Store Credit,R017,"1,220.00",,
Credit Sale,12.09.2010,01936,Store Credit,R017,460.00,,
Credit Sale,12.09.2010,02093,Store Credit,R017,"2,030.00",,
Credit Sale,12.09.2010,02681,AIServices,,"1,500.00",,
Credit Sale,12.09.2010,02882,AIServices,,600.00,,
Credit Sale,13.09.2010,00298,Store Credit,R028,643.00,,
Credit Sale,13.09.2010,00407,Store Credit,R028,"1,395.00",,
Credit Sale,13.09.2010,00428,Store Credit,R009,730.00,,
Credit Sale,13.09.2010,00627,Clinical Services,,750.00,,
Credit Sale,13.09.2010,00630,Store Credit,R002,"2,370.00",,
Credit Sale,13.09.2010,00680,Store Credit,R028,"2,275.00",,
Credit Sale,13.09.2010,00934,Store Credit,R002,295.00,,
Credit Sale,13.09.2010,00957,Store Credit,R003,193.00,,
Credit Sale,13.09.2010,01060,Store Credit,R028,"1,100.00",,
Credit Sale,13.09.2010,01070,Store Credit,R028,"2,150.00",,
Credit Sale,13.09.2010,01070,Store Credit,R028,"1,830.00",,
Credit Sale,13.09.2010,01107,Store Credit,R028,400.00,,
Credit Sale,13.09.2010,01136,Store Credit,R001,"2,320.00",,
Credit Sale,13.09.2010,01167,Clinical Services,,900.00,,
Credit Sale,13.09.2010,01282,Store Credit,R023,"1,420.00",,
Credit Sale,13.09.2010,01290,Store Credit,R017,365.00,,
Credit Sale,13.09.2010,01491,Store Credit,R028,"1,465.00",,
Credit Sale,13.09.2010,01827,Store Credit,R002,370.00,,
Credit Sale,13.09.2010,01890,Store Credit,R028,"1,250.00",,
Credit Sale,13.09.2010,01995,Store Credit,R028,365.00,,
Credit Sale,13.09.2010,02018,AIServices,,"1,000.00",,
Credit Sale,13.09.2010,02035,Store Credit,R001,"1,100.00",,
Credit Sale,13.09.2010,02093,Store Credit,R017,460.00,,
Credit Sale,13.09.2010,02144,Store Credit,R028,120.00,,
Credit Sale,13.09.2010,02144,Store Credit,R028,365.00,,
Credit Sale,13.09.2010,02250,Store Credit,R019,500.00,,
Credit Sale,13.09.2010,02276,Store Credit,R028,"1,980.00",,
Credit Sale,13.09.2010,02277,Store Credit,R028,255.00,,
Credit Sale,13.09.2010,02277,Store Credit,R028,"1,100.00",,
Credit Sale,13.09.2010,02294,Store Credit,R028,"1,470.00",,
Credit Sale,13.09.2010,02369,Store Credit,R028,"1,615.00",,
Credit Sale,13.09.2010,02490,Store Credit,R028,"1,250.00",,
Credit Sale,13.09.2010,02490,Store Credit,R028,730.00,,
Credit Sale,13.09.2010,02490,Store Credit,R028,482.00,,
Credit Sale,13.09.2010,02649,Store Credit,R028,"1,341.00",,
Credit Sale,13.09.2010,02722,Store Credit,R028,"1,250.00",,
Credit Sale,13.09.2010,02795,Store Credit,R028,"1,100.00",,
Credit Sale,13.09.2010,02818,Store Credit,R002,"1,020.00",,
Credit Sale,13.09.2010,02838,Store Credit,R019,"1,100.00",,
Credit Sale,13.09.2010,02850,Clinical Services,,"1,100.00",,
Credit Sale,13.09.2010,02859,Store Credit,R009,365.00,,
Credit Sale,13.09.2010,02861,Store Credit,R002,740.00,,
Credit Sale,13.09.2010,02861,Store Credit,R002,"1,270.00",,
Credit Sale,13.09.2010,02882,Store Credit,R028,"9,690.00",,
Credit Sale,13.09.2010,02882,Store Credit,R028,500.00,,
Credit Sale,13.09.2010,02888,Store Credit,R028,"1,465.00",,
Credit Sale,13.09.2010,02895,Store Credit,R028,730.00,,
Credit Sale,13.09.2010,02895,Store Credit,R028,241.00,,
Credit Sale,13.09.2010,02935,Store Credit,R028,"1,615.00",,
Credit Sale,13.09.2010,03100,Store Credit,R009,178.00,,
Credit Sale,13.09.2010,03124,Store Credit,R028,190.00,,
Credit Sale,13.09.2010,03135,Store Credit,R011,"1,250.00",,
Credit Sale,13.09.2010,03136,Store Credit,R011,650.00,,
Credit Sale,13.09.2010,03140,Store Credit,R028,460.00,,
Credit Sale,13.09.2010,03165,Store Credit,R003,"2,520.00",,
Credit Sale,14.09.2010,00045,Clinical Services,,"1,000.00",,
Credit Sale,14.09.2010,00057,Store Credit,R006,"1,100.00",,
Credit Sale,14.09.2010,00160,Store Credit,R009,650.00,,
Credit Sale,14.09.2010,00173,AIServices,,600.00,,
Credit Sale,14.09.2010,00203,Store Credit,R014,"1,420.00",,
Credit Sale,14.09.2010,00234,Store Credit,R001,650.00,,
Credit Sale,14.09.2010,00318,Store Credit,R001,"1,370.00",,
Credit Sale,14.09.2010,00363,Store Credit,R004,"1,275.00",,
Credit Sale,14.09.2010,00428,Store Credit,R009,365.00,,
Credit Sale,14.09.2010,00547,Store Credit,R003,"1,100.00",,
Credit Sale,14.09.2010,00619,Store Credit,R006,"1,025.00",,
Credit Sale,14.09.2010,00664,Store Credit,R009,"1,430.00",,
Credit Sale,14.09.2010,00763,Store Credit,R009,"2,840.00",,
Credit Sale,14.09.2010,00766,Store Credit,R006,"1,320.00",,
Credit Sale,14.09.2010,01161,Store Credit,R006,"2,000.00",,
Credit Sale,14.09.2010,01161,Store Credit,R006,"1,250.00",,
Credit Sale,14.09.2010,01167,Store Credit,R001,"1,420.00",,
Credit Sale,14.09.2010,01224,Store Credit,R003,"1,590.00",,
Credit Sale,14.09.2010,01258,Store Credit,R004,295.00,,
Credit Sale,14.09.2010,01259,Store Credit,R016,190.00,,
Credit Sale,14.09.2010,01421,AIServices,,600.00,,
Credit Sale,14.09.2010,01510,Store Credit,R017,295.00,,
Credit Sale,14.09.2010,01582,Store Credit,R017,365.00,,
Credit Sale,14.09.2010,01597,Store Credit,R001,"5,253.00",,
Credit Sale,14.09.2010,01712,Store Credit,R001,"1,905.00",,
Credit Sale,14.09.2010,01770,Store Credit,R003,575.00,,
Credit Sale,14.09.2010,01820,Store Credit,R011,"1,650.00",,
Credit Sale,14.09.2010,01950,Store Credit,R006,365.00,,
Credit Sale,14.09.2010,01992,Store Credit,R001,"1,830.00",,
Credit Sale,14.09.2010,01998,Store Credit,R006,"1,223.00",,
Credit Sale,14.09.2010,01998,Store Credit,R002,"1,300.00",,
Credit Sale,14.09.2010,02018,Store Credit,R006,"7,400.00",,
Credit Sale,14.09.2010,02018,AIServices,,"1,000.00",,
Credit Sale,14.09.2010,02034,Store Credit,R006,365.00,,
Credit Sale,14.09.2010,02062,Store Credit,R007,"1,420.00",,
Credit Sale,14.09.2010,02095,Store Credit,R017,534.00,,
Credit Sale,14.09.2010,02113,Store Credit,R006,"1,665.00",,
Credit Sale,14.09.2010,02220,Store Credit,R022,218.00,,
Credit Sale,14.09.2010,02250,Store Credit,R019,"1,270.00",,
Credit Sale,14.09.2010,02435,Store Credit,R006,365.00,,
Credit Sale,14.09.2010,02496,Store Credit,R019,"2,765.00",,
Credit Sale,14.09.2010,02633,Store Credit,R017,"1,785.00",,
Credit Sale,14.09.2010,02664,Store Credit,R019,"1,490.00",,
Credit Sale,14.09.2010,02850,Store Credit,R001,"3,558.00",,
Credit Sale,14.09.2010,02992,Store Credit,R006,"1,250.00",,
Credit Sale,14.09.2010,03008,Store Credit,R006,"2,200.00",,
Credit Sale,14.09.2010,03008,Store Credit,R006,"1,250.00",,
Credit Sale,14.09.2010,03077,Store Credit,R019,193.00,,
Credit Sale,15.09.2010,00044,Store Credit,R003,"2,500.00",,
Credit Sale,15.09.2010,00056,Store Credit,R003,"1,379.00",,
Credit Sale,15.09.2010,00087,Store Credit,R005,"2,640.00",,
Credit Sale,15.09.2010,00231,Store Credit,R005,190.00,,
Credit Sale,15.09.2010,00428,Store Credit,R009,"1,740.00",,
Credit Sale,15.09.2010,00655,Store Credit,R005,"2,220.00",,
Credit Sale,15.09.2010,00655,Store Credit,R005,650.00,,
Credit Sale,15.09.2010,00751,Clinical Services,,"2,400.00",,
Credit Sale,15.09.2010,00837,Store Credit,R002,820.00,,
Credit Sale,15.09.2010,00861,Store Credit,R002,"1,270.00",,
Credit Sale,15.09.2010,00942,Store Credit,R005,"2,520.00",,
Credit Sale,15.09.2010,01107,Store Credit,R002,"1,270.00",,
Credit Sale,15.09.2010,01110,Store Credit,R003,55.00,,
Credit Sale,15.09.2010,01310,Store Credit,R002,"2,540.00",,
Credit Sale,15.09.2010,01421,Store Credit,R009,730.00,,
Credit Sale,15.09.2010,01464,Store Credit,R020,120.00,,
Credit Sale,15.09.2010,01502,Store Credit,R005,"2,840.00",,
Credit Sale,15.09.2010,01784,Store Credit,R005,"1,720.00",,
Credit Sale,15.09.2010,01784,Store Credit,R005,"1,420.00",,
Credit Sale,15.09.2010,01795,Store Credit,R002,"4,010.00",,
Credit Sale,15.09.2010,01846,Store Credit,R002,"2,860.00",,
Credit Sale,15.09.2010,01967,Store Credit,R009,643.00,,
Credit Sale,15.09.2010,01998,Store Credit,R002,190.00,,
Credit Sale,15.09.2010,02073,Store Credit,R005,"1,420.00",,
Credit Sale,15.09.2010,02226,Store Credit,R020,"1,690.00",,
Credit Sale,15.09.2010,02311,Store Credit,R023,"1,640.00",,
Credit Sale,15.09.2010,02440,Store Credit,R005,"1,420.00",,
Credit Sale,15.09.2010,02440,Store Credit,R005,500.00,,
Credit Sale,15.09.2010,02483,Store Credit,R005,"1,420.00",,
Credit Sale,15.09.2010,02651,Store Credit,R005,"1,395.00",,
Credit Sale,15.09.2010,02821,Store Credit,R016,880.00,,
Credit Sale,15.09.2010,02868,AIServices,,"1,000.00",,
Credit Sale,15.09.2010,02876,Clinical Services,,"1,750.00",,
Credit Sale,15.09.2010,02891,Store Credit,R005,"1,420.00",,
Credit Sale,15.09.2010,03008,Clinical Services,,"1,500.00",,
Credit Sale,15.09.2010,03056,Store Credit,R005,265.00,,
Credit Sale,15.09.2010,03086,Store Credit,R019,120.00,,
Credit Sale,15.09.2010,03135,AIServices,,600.00,,
Credit Sale,15.09.2010,03149,Store Credit,R007,298.00,,
Credit Sale,16.09.2010,00045,Store Credit,R014,"3,940.00",,
Credit Sale,16.09.2010,00055,Store Credit,R009,"2,070.00",,
Credit Sale,16.09.2010,00173,Store Credit,R009,"1,300.00",,
Credit Sale,16.09.2010,00231,Clinical Services,,"1,500.00",,
Credit Sale,16.09.2010,00440,Store Credit,R014,390.00,,
Credit Sale,16.09.2010,00502,Store Credit,R009,"1,300.00",,
Credit Sale,16.09.2010,00763,Store Credit,R009,"1,420.00",,
Credit Sale,16.09.2010,00941,Store Credit,R009,"1,420.00",,
Credit Sale,16.09.2010,01259,AIServices,,600.00,,
Credit Sale,16.09.2010,01421,Store Credit,R009,"6,410.00",,
Credit Sale,16.09.2010,01493,Store Credit,R009,"1,420.00",,
Credit Sale,16.09.2010,01519,Store Credit,R004,"1,920.00",,
Credit Sale,16.09.2010,01628,Store Credit,R011,"1,430.00",,
Credit Sale,16.09.2010,01748,Clinical Services,,"1,600.00",,
Credit Sale,16.09.2010,01763,Store Credit,R004,"1,270.00",,
Credit Sale,16.09.2010,01905,Store Credit,R009,"2,785.00",,
Credit Sale,16.09.2010,01905,Store Credit,R009,"1,420.00",,
Credit Sale,16.09.2010,01967,Store Credit,R009,"1,549.00",,
Credit Sale,16.09.2010,01989,Store Credit,R009,"1,380.00",,
Credit Sale,16.09.2010,02021,Store Credit,R009,"1,420.00",,
Credit Sale,16.09.2010,02078,Store Credit,R009,"2,070.00",,
Credit Sale,16.09.2010,02086,Store Credit,R009,"1,250.00",,
Credit Sale,16.09.2010,02094,Store Credit,R009,650.00,,
Credit Sale,16.09.2010,02125,Store Credit,R009,650.00,,
Credit Sale,16.09.2010,02170,Store Credit,R009,"2,840.00",,
Credit Sale,16.09.2010,02270,Store Credit,R009,"2,570.00",,
Credit Sale,16.09.2010,02271,Store Credit,R009,650.00,,
Credit Sale,16.09.2010,02272,Store Credit,R009,"1,300.00",,
Credit Sale,16.09.2010,02306,Store Credit,R019,650.00,,
Credit Sale,16.09.2010,02336,Store Credit,R019,"1,395.00",,
Credit Sale,16.09.2010,02370,Store Credit,R019,170.00,,
Credit Sale,16.09.2010,02471,Store Credit,R009,"1,545.00",,
Credit Sale,16.09.2010,02533,Store Credit,R007,270.00,,
Credit Sale,16.09.2010,02663,Store Credit,R019,"1,100.00",,
Credit Sale,16.09.2010,02859,Store Credit,R009,555.00,,
Credit Sale,16.09.2010,02876,Clinical Services,,"1,500.00",,
Credit Sale,16.09.2010,02911,Store Credit,R001,"5,180.00",,
Credit Sale,16.09.2010,02952,Store Credit,R020,"1,300.00",,
Credit Sale,16.09.2010,03062,Store Credit,R011,700.00,,
Credit Sale,16.09.2010,03100,Store Credit,R009,624.00,,
Credit Sale,17.09.2010,00228,Store Credit,R001,"1,460.00",,
Credit Sale,17.09.2010,00577,Store Credit,R002,"1,020.00",,
Credit Sale,17.09.2010,01077,Clinical Services,,"1,700.00",,
Credit Sale,17.09.2010,01167,Store Credit,R002,499.00,,
Credit Sale,17.09.2010,01233,Store Credit,R014,170.00,,
Credit Sale,17.09.2010,01377,Store Credit,R014,"1,420.00",,
Credit Sale,17.09.2010,01554,AIServices,,600.00,,
Credit Sale,17.09.2010,01562,Store Credit,R017,"1,715.00",,
Credit Sale,17.09.2010,01612,Store Credit,R002,"3,470.00",,
Credit Sale,17.09.2010,02163,Store Credit,R016,"1,015.00",,
Credit Sale,17.09.2010,02184,Store Credit,R017,650.00,,
Credit Sale,17.09.2010,02407,Clinical Services,,900.00,,
Credit Sale,17.09.2010,02407,Store Credit,R016,650.00,,
Credit Sale,17.09.2010,02425,Store Credit,R017,230.00,,
Credit Sale,17.09.2010,02481,Store Credit,R012,265.00,,
Credit Sale,17.09.2010,02724,Store Credit,R001,"4,290.00",,
Credit Sale,17.09.2010,02729,Store Credit,R002,370.00,,
Credit Sale,17.09.2010,02938,Store Credit,R002,295.00,,
Credit Sale,17.09.2010,02966,Store Credit,R017,"1,420.00",,
Credit Sale,17.09.2010,03067,Store Credit,R014,"2,520.00",,
Credit Sale,18.09.2010,00093,Store Credit,R004,"1,300.00",,
Credit Sale,18.09.2010,00152,Store Credit,R002,"1,270.00",,
Credit Sale,18.09.2010,00240,Store Credit,R004,"1,270.00",,
Credit Sale,18.09.2010,00305,Store Credit,R002,730.00,,
Credit Sale,18.09.2010,00608,Clinical Services,,"1,100.00",,
Credit Sale,18.09.2010,00623,Store Credit,R002,"1,270.00",,
Credit Sale,18.09.2010,00751,AIServices,,"1,200.00",,
Credit Sale,18.09.2010,01167,Store Credit,R001,538.00,,
Credit Sale,18.09.2010,01265,Store Credit,R016,"1,205.00",,
Credit Sale,18.09.2010,01274,Store Credit,R002,"1,665.00",,
Credit Sale,18.09.2010,01340,Store Credit,R003,"1,100.00",,
Credit Sale,18.09.2010,01345,Store Credit,R004,650.00,,
Credit Sale,18.09.2010,01357,Store Credit,R002,"1,270.00",,
Credit Sale,18.09.2010,01460,Store Credit,R003,"1,370.00",,
Credit Sale,18.09.2010,01533,Store Credit,R002,129.00,,
Credit Sale,18.09.2010,01556,Clinical Services,,"1,200.00",,
Credit Sale,18.09.2010,01763,Clinical Services,,"1,200.00",,
Credit Sale,18.09.2010,01763,Store Credit,R004,55.00,,
Credit Sale,18.09.2010,01770,Store Credit,R003,528.00,,
Credit Sale,18.09.2010,01849,Store Credit,R017,"2,500.00",,
Credit Sale,18.09.2010,01901,Store Credit,R004,"1,270.00",,
Credit Sale,18.09.2010,01994,Store Credit,R001,"4,960.00",,
Credit Sale,18.09.2010,02000,Store Credit,R001,"3,620.00",,
Credit Sale,18.09.2010,02000,Store Credit,R004,650.00,,
Credit Sale,18.09.2010,02002,Store Credit,R004,"1,270.00",,
Credit Sale,18.09.2010,02018,Clinical Services,,900.00,,
Credit Sale,18.09.2010,02310,Store Credit,R002,"1,635.00",,
Credit Sale,18.09.2010,02357,Store Credit,R002,"1,100.00",,
Credit Sale,18.09.2010,02380,Store Credit,R002,"3,810.00",,
Credit Sale,18.09.2010,02997,Store Credit,R022,"1,650.00",,
Credit Sale,18.09.2010,03006,Clinical Services,,"1,100.00",,
Credit Sale,18.09.2010,03019,Store Credit,R022,230.00,,
Credit Sale,18.09.2010,03182,Store Credit,R007,"1,300.00",,
Credit Sale,18.09.2010,03188,Store Credit,R011,870.00,,
Credit Sale,18.09.2010,03192,Store Credit,R017,650.00,,
Credit Sale,19.09.2010,00924,Clinical Services,,"1,100.00",,
Credit Sale,19.09.2010,01022,Store Credit,R011,"1,050.00",,
Credit Sale,19.09.2010,01349,Store Credit,R016,115.00,,
Credit Sale,19.09.2010,01732,Clinical Services,,"1,200.00",,
Credit Sale,19.09.2010,01763,Clinical Services,,"1,200.00",,
Credit Sale,19.09.2010,02208,Store Credit,R011,"1,050.00",,
Credit Sale,19.09.2010,02250,Store Credit,R019,"1,100.00",,
Credit Sale,19.09.2010,02442,Store Credit,R015,345.00,,
Credit Sale,19.09.2010,02838,Store Credit,R019,487.00,,
Credit Sale,19.09.2010,02943,Clinical Services,,900.00,,
Credit Sale,19.09.2010,02957,Store Credit,R019,"2,485.00",,
Credit Sale,19.09.2010,02998,Store Credit,R019,"1,270.00",,
Credit Sale,19.09.2010,03184,Store Credit,R015,520.00,,
Credit Sale,20.09.2010,00189,Store Credit,R004,265.00,,
Credit Sale,20.09.2010,00635,Store Credit,R011,650.00,,
Credit Sale,20.09.2010,00719,Store Credit,R017,"1,250.00",,
Credit Sale,20.09.2010,01111,Store Credit,R016,345.00,,
Credit Sale,20.09.2010,01342,Store Credit,R017,"1,015.00",,
Credit Sale,20.09.2010,01936,Store Credit,R017,"1,420.00",,
Credit Sale,20.09.2010,02332,Store Credit,R007,770.00,,
Credit Sale,20.09.2010,02446,Store Credit,R017,160.00,,
Credit Sale,20.09.2010,02499,Store Credit,R019,756.00,,
Credit Sale,20.09.2010,02533,Store Credit,R007,"1,420.00",,
Credit Sale,20.09.2010,02633,Store Credit,R017,"1,420.00",,
Credit Sale,20.09.2010,02691,Store Credit,R017,650.00,,
Credit Sale,20.09.2010,02855,Store Credit,R004,650.00,,
Credit Sale,20.09.2010,02913,AIServices,,600.00,,
Credit Sale,20.09.2010,03006,Store Credit,R017,"3,555.00",,
Credit Sale,20.09.2010,03077,Store Credit,R019,126.00,,
Credit Sale,20.09.2010,03086,Store Credit,R019,"1,565.00",,
Credit Sale,21.09.2010,00002,AIServices,,"1,000.00",,
Credit Sale,21.09.2010,00026,Store Credit,R001,378.00,,
Credit Sale,21.09.2010,00029,Store Credit,R001,650.00,,
Credit Sale,21.09.2010,00034,Store Credit,R001,"1,190.00",,
Credit Sale,21.09.2010,00044,Store Credit,R003,"3,920.00",,
Credit Sale,21.09.2010,00083,Clinical Services,,"1,100.00",,
Credit Sale,21.09.2010,00240,Store Credit,R004,55.00,,
Credit Sale,21.09.2010,00258,Store Credit,R001,"2,200.00",,
Credit Sale,21.09.2010,00375,Clinical Services,,"1,730.00",,
Credit Sale,21.09.2010,00486,Store Credit,R020,"2,070.00",,
Credit Sale,21.09.2010,00934,Store Credit,R002,365.00,,
Credit Sale,21.09.2010,01163,Store Credit,R020,"1,885.00",,
Credit Sale,21.09.2010,01167,Store Credit,R001,"2,705.00",,
Credit Sale,21.09.2010,01167,Store Credit,R002,365.00,,
Credit Sale,21.09.2010,01435,Store Credit,R022,265.00,,
Credit Sale,21.09.2010,01647,Store Credit,R002,"1,270.00",,
Credit Sale,21.09.2010,01763,Clinical Services,,"1,600.00",,
Credit Sale,21.09.2010,01763,Store Credit,R004,"1,270.00",,
Credit Sale,21.09.2010,01787,Store Credit,R002,"1,635.00",,
Credit Sale,21.09.2010,01905,Store Credit,R001,"1,370.00",,
Credit Sale,21.09.2010,01915,AIServices,,600.00,,
Credit Sale,21.09.2010,02030,Store Credit,R004,650.00,,
